# TBLASTN 2.2.31+
# Query: ipaH_1 Chromosome
# Database: ../genome_assemblies/db/genomes_db
# Fields: query id, subject id, bit score, % identity, % query coverage per hsp, alignment length, evalue, q. start, q. end, s. start, s. end, sbjct frame
# 1244 hits found
ipaH_1	CP049177.1	291	99.30	24	142	1e-178	446	587	3297584	3298009	2
ipaH_1	CP049177.1	559	67.90	82	486	5e-175	31	514	1787202	1785748	-3
ipaH_1	CP049177.1	184	98.89	15	90	4e-47	498	587	1785805	1785536	-2
ipaH_1	CP049175.1	1042	100.00	100	587	0.0	1	587	823582	825342	1
ipaH_1	CP049175.1	741	74.51	95	557	0.0	31	587	273908	275575	2
ipaH_1	CP049175.1	715	67.51	100	591	0.0	1	587	4168708	4167068	-3
ipaH_1	CP049175.1	648	63.18	95	603	0.0	32	587	3646185	3644440	-1
ipaH_1	CP049175.1	439	58.50	71	441	0.0	31	444	229830	231032	3
ipaH_1	CP049175.1	291	99.30	24	142	0.0	446	587	231035	231460	2
ipaH_1	CP049173.1	1042	100.00	100	587	0.0	1	587	2145367	2147127	1
ipaH_1	CP049173.1	733	73.97	95	557	0.0	31	587	1611579	1613246	3
ipaH_1	CP049173.1	716	67.68	100	591	0.0	1	587	662436	660796	-1
ipaH_1	CP049173.1	648	63.18	95	603	0.0	32	587	139758	138013	-1
ipaH_1	CP049173.1	439	58.50	71	441	0.0	31	444	1564851	1566053	3
ipaH_1	CP049173.1	291	99.30	24	142	0.0	446	587	1566056	1566481	2
ipaH_1	CP049171.1	1042	100.00	100	587	0.0	1	587	3226121	3224361	-1
ipaH_1	CP049171.1	648	63.18	95	603	0.0	32	587	409306	411051	1
ipaH_1	CP049171.1	427	57.59	76	448	0.0	1	444	4677138	4678349	3
ipaH_1	CP049171.1	387	63.19	65	383	0.0	31	413	3775783	3774638	-2
ipaH_1	CP049171.1	379	55.45	66	413	0.0	31	416	3819855	3818737	-3
ipaH_1	CP049171.1	356	98.31	30	178	0.0	410	587	3774651	3774118	-3
ipaH_1	CP049171.1	354	99.43	30	174	0.0	414	587	3818744	3818223	-1
ipaH_1	CP049171.1	291	99.30	24	142	0.0	446	587	4678351	4678776	1
ipaH_1	CP049169.1	1042	100.00	100	587	0.0	1	587	4605976	4607736	1
ipaH_1	CP049169.1	727	68.49	95	584	0.0	31	587	4012236	4013867	3
ipaH_1	CP049169.1	716	67.68	100	591	0.0	1	587	3154953	3153313	-1
ipaH_1	CP049169.1	648	63.18	95	603	0.0	32	587	2632535	2630790	-2
ipaH_1	CP049169.1	389	62.95	66	386	0.0	31	416	4056307	4057461	1
ipaH_1	CP049169.1	355	99.43	30	174	0.0	414	587	4057454	4057975	2
ipaH_1	CP049163.1	1042	100.00	100	587	0.0	1	587	1126724	1128484	2
ipaH_1	CP049163.1	741	74.51	95	557	0.0	31	587	592267	593934	1
ipaH_1	CP049163.1	727	68.49	95	584	0.0	31	587	545535	547166	3
ipaH_1	CP049163.1	716	67.68	100	591	0.0	1	587	4225425	4223785	-2
ipaH_1	CP049163.1	648	63.44	94	599	0.0	36	587	3702868	3701135	-1
ipaH_1	CP034931.1	1042	100.00	100	587	0.0	1	587	2724893	2726653	2
ipaH_1	CP034931.1	741	74.51	95	557	0.0	31	587	1518344	1516677	-1
ipaH_1	CP034931.1	722	68.15	95	584	0.0	31	587	2009535	2011166	3
ipaH_1	CP034931.1	718	67.85	100	591	0.0	1	587	1390620	1388980	-3
ipaH_1	CP034931.1	718	67.85	100	591	0.0	1	587	1211242	1209602	-2
ipaH_1	CP034931.1	644	63.02	95	603	0.0	32	587	2557040	2558785	2
ipaH_1	CP034931.1	613	70.15	74	459	0.0	156	587	2964900	2966216	3
ipaH_1	CP034931.1	62.0	39.22	26	153	3e-09	36	188	2964484	2964879	1
ipaH_1	CP034931.1	22.3	29.87	12	77	3e-09	225	292	2964867	2965097	3
ipaH_1	CP034931.1	55.1	46.07	15	89	2e-06	157	245	2964604	2964870	1
ipaH_1	CP034931.1	33.5	33.57	24	143	7.7	105	243	2212250	2212615	2
ipaH_1	CP045526.1	1042	100.00	100	587	0.0	1	587	4527716	4525956	-2
ipaH_1	CP045526.1	727	68.49	95	584	0.0	31	587	253954	252323	-3
ipaH_1	CP045526.1	716	67.68	100	591	0.0	1	587	1147117	1148757	1
ipaH_1	CP045526.1	648	63.18	95	603	0.0	32	587	1708546	1710291	1
ipaH_1	CP045526.1	389	62.95	66	386	0.0	31	416	207221	206067	-2
ipaH_1	CP045526.1	354	99.43	30	174	0.0	414	587	206074	205553	-3
ipaH_1	CP045524.1	1042	100.00	100	587	0.0	1	587	1887656	1889416	2
ipaH_1	CP045524.1	741	74.51	95	557	0.0	31	587	1337996	1339663	2
ipaH_1	CP045524.1	727	68.49	95	584	0.0	31	587	1293924	1295555	3
ipaH_1	CP045524.1	716	67.68	100	591	0.0	1	587	436634	434994	-2
ipaH_1	CP045524.1	648	63.18	95	603	0.0	32	587	4704499	4702754	-3
ipaH_1	CP046286.1	1042	100.00	100	587	0.0	1	587	3949163	3947403	-2
ipaH_1	CP046286.1	741	74.51	95	557	0.0	31	587	4498404	4496737	-1
ipaH_1	CP046286.1	727	68.49	95	584	0.0	31	587	4542493	4540862	-3
ipaH_1	CP046286.1	716	67.68	100	591	0.0	1	587	560141	561781	2
ipaH_1	CP046286.1	648	63.18	95	603	0.0	32	587	1084197	1085942	3
ipaH_1	CP044158.1	1042	100.00	100	587	0.0	1	587	1003111	1001351	-1
ipaH_1	CP044158.1	741	74.51	95	557	0.0	31	587	2221586	2223253	2
ipaH_1	CP044158.1	722	68.15	95	584	0.0	31	587	1723449	1721818	-2
ipaH_1	CP044158.1	718	67.85	100	591	0.0	1	587	2349309	2350949	3
ipaH_1	CP044158.1	718	67.85	100	591	0.0	1	587	2516786	2518426	2
ipaH_1	CP044158.1	649	61.64	98	623	0.0	12	587	2970904	2972697	1
ipaH_1	CP044158.1	548	91.30	51	299	8e-180	289	587	1169190	1168294	-2
ipaH_1	CP044158.1	106	36.84	48	304	8e-180	12	292	1170086	1169256	-3
ipaH_1	CP044158.1	33.5	33.57	24	143	7.7	105	243	1520738	1520373	-3
ipaH_1	CP044155.1	1042	100.00	100	587	0.0	1	587	3591896	3590136	-2
ipaH_1	CP044155.1	722	68.15	95	584	0.0	31	587	4283676	4282045	-1
ipaH_1	CP044155.1	718	67.85	100	591	0.0	1	587	305112	306752	3
ipaH_1	CP044155.1	716	70.41	95	561	0.0	31	587	482771	484330	2
ipaH_1	CP044155.1	699	90.69	64	376	0.0	212	587	177896	179023	2
ipaH_1	CP044155.1	649	61.64	98	623	0.0	12	587	936853	938646	1
ipaH_1	CP044155.1	548	91.30	51	299	8e-180	289	587	3757851	3756955	-1
ipaH_1	CP044155.1	106	36.84	48	304	8e-180	12	292	3758747	3757917	-2
ipaH_1	CP044155.1	41.2	37.18	27	156	0.037	84	239	177516	177860	3
ipaH_1	CP044155.1	33.5	33.57	24	143	7.7	105	243	4080651	4080286	-1
ipaH_1	CP044152.1	1042	100.00	100	587	0.0	1	587	1131240	1133000	3
ipaH_1	CP044152.1	743	74.69	95	557	0.0	31	587	4411	2744	-2
ipaH_1	CP044152.1	722	68.15	95	584	0.0	31	587	415901	417532	2
ipaH_1	CP044152.1	721	68.02	100	591	0.0	1	587	4413987	4412347	-3
ipaH_1	CP044152.1	716	70.41	95	561	0.0	31	587	4250336	4248777	-1
ipaH_1	CP044152.1	649	61.64	98	623	0.0	12	587	3786003	3784210	-3
ipaH_1	CP044152.1	644	63.02	95	603	0.0	32	587	932093	933838	2
ipaH_1	CP044152.1	33.5	33.57	24	143	7.7	105	243	618629	618994	2
ipaH_1	CP044151.1	1042	100.00	100	587	0.0	1	587	4536499	4534739	-1
ipaH_1	CP044151.1	731	78.17	86	504	0.0	84	587	100689	99181	-2
ipaH_1	CP044151.1	730	68.66	95	584	0.0	31	587	146441	144810	-3
ipaH_1	CP044151.1	717	67.85	100	591	0.0	1	587	1111022	1112662	2
ipaH_1	CP044151.1	648	63.18	95	603	0.0	32	587	1632192	1633937	3
ipaH_1	CP042980.1	1042	100.00	100	587	0.0	1	587	719721	717961	-1
ipaH_1	CP042980.1	743	74.69	95	557	0.0	31	587	1890542	1892209	2
ipaH_1	CP042980.1	722	68.15	95	584	0.0	31	587	1402335	1400704	-1
ipaH_1	CP042980.1	718	67.85	100	591	0.0	1	587	2018295	2019935	3
ipaH_1	CP042980.1	718	67.85	100	591	0.0	1	587	2206944	2208584	3
ipaH_1	CP042980.1	649	61.64	98	623	0.0	12	587	2676608	2678401	2
ipaH_1	CP042980.1	644	63.02	95	603	0.0	32	587	889252	887507	-3
ipaH_1	CP042980.1	33.5	33.57	24	143	7.7	105	243	1201481	1201116	-2
ipaH_1	CP041511.1	1042	100.00	100	587	0.0	1	587	1890349	1888589	-3
ipaH_1	CP041511.1	740	74.51	95	557	0.0	31	587	2450468	2448801	-2
ipaH_1	CP041511.1	730	68.66	95	584	0.0	31	587	2496062	2494431	-2
ipaH_1	CP041511.1	716	70.41	95	561	0.0	31	587	3451573	3453132	1
ipaH_1	CP041511.1	553	92.83	50	293	0.0	295	587	3973643	3974521	2
ipaH_1	CP041511.1	105	36.58	47	298	0.0	12	286	3972729	3973547	3
ipaH_1	CP035008.1	1042	100.00	100	587	0.0	1	587	3009297	3011057	3
ipaH_1	CP035008.1	741	74.51	95	557	0.0	31	587	2459673	2461340	3
ipaH_1	CP035008.1	727	68.49	95	584	0.0	31	587	2415594	2417225	3
ipaH_1	CP035008.1	716	67.68	100	591	0.0	1	587	1545730	1544090	-1
ipaH_1	CP035008.1	642	63.02	95	603	0.0	32	587	1020603	1018861	-2
ipaH_1	CP034067.1	1042	100.00	100	587	0.0	1	587	249645	251405	3
ipaH_1	CP034067.1	741	74.51	95	557	0.0	31	587	4528311	4529978	3
ipaH_1	CP034067.1	727	68.49	95	584	0.0	31	587	4484228	4485859	2
ipaH_1	CP034067.1	716	67.68	100	591	0.0	1	587	3592109	3590469	-2
ipaH_1	CP034067.1	648	63.18	95	603	0.0	32	587	3069469	3067724	-3
ipaH_1	CP033510.1	1042	100.00	100	587	0.0	1	587	3695861	3694101	-3
ipaH_1	CP033510.1	743	74.69	95	557	0.0	31	587	185604	187271	3
ipaH_1	CP033510.1	719	67.98	95	584	0.0	31	587	4415035	4413404	-1
ipaH_1	CP033510.1	718	67.85	100	591	0.0	1	587	313329	314969	3
ipaH_1	CP033510.1	718	67.85	100	591	0.0	1	587	483975	485615	3
ipaH_1	CP033510.1	649	61.64	98	623	0.0	12	587	940461	942254	3
ipaH_1	CP033510.1	644	63.02	95	603	0.0	32	587	3862774	3861029	-1
ipaH_1	CP033510.1	33.5	33.57	24	143	7.7	105	243	4210028	4209663	-3
ipaH_1	CP032523.1	1042	100.00	100	587	0.0	1	587	3008817	3007057	-3
ipaH_1	CP032523.1	740	74.51	95	557	0.0	31	587	3535875	3534208	-3
ipaH_1	CP032523.1	730	68.66	95	584	0.0	31	587	3581470	3579839	-2
ipaH_1	CP032523.1	717	67.85	100	591	0.0	1	587	4566862	4568502	1
ipaH_1	CP032523.1	648	63.18	95	603	0.0	32	587	55271	57016	2
ipaH_1	CP022672.1	1042	100.00	100	587	0.0	1	587	1533964	1532204	-2
ipaH_1	CP022672.1	744	74.69	95	557	0.0	31	587	2081209	2079542	-2
ipaH_1	CP022672.1	727	68.49	95	584	0.0	31	587	2130077	2128446	-1
ipaH_1	CP022672.1	716	67.68	100	591	0.0	1	587	3045012	3046652	3
ipaH_1	CP022672.1	648	63.18	95	603	0.0	32	587	3568534	3570279	1
ipaH_1	CP026802.1	1042	100.00	100	587	0.0	1	587	2195824	2197584	1
ipaH_1	CP026802.1	736	78.57	86	504	0.0	84	587	1675909	1677417	1
ipaH_1	CP026802.1	730	68.66	95	584	0.0	31	587	1629585	1631216	3
ipaH_1	CP026802.1	717	67.85	100	591	0.0	1	587	648092	646452	-1
ipaH_1	CP026802.1	648	63.18	95	603	0.0	32	587	122330	120585	-1
ipaH_1	CP026788.1	1042	100.00	100	587	0.0	1	587	1595213	1596973	2
ipaH_1	CP026788.1	743	74.87	95	557	0.0	31	587	412479	410812	-2
ipaH_1	CP026788.1	733	68.84	95	584	0.0	31	587	910653	912284	3
ipaH_1	CP026788.1	718	67.85	100	591	0.0	1	587	75384	73744	-2
ipaH_1	CP026788.1	716	67.68	100	591	0.0	1	587	267092	265452	-3
ipaH_1	CP026788.1	649	61.64	98	623	0.0	12	587	4265226	4263433	-2
ipaH_1	CP026788.1	644	63.02	95	603	0.0	32	587	1425651	1427396	3
ipaH_1	CP026788.1	33.5	33.57	24	143	7.7	105	243	1113442	1113807	1
ipaH_1	CP026776.1	1042	100.00	100	587	0.0	1	587	1600002	1601762	3
ipaH_1	CP026776.1	736	78.57	86	504	0.0	84	587	402960	401452	-1
ipaH_1	CP026776.1	731	68.66	95	584	0.0	31	587	884749	886380	1
ipaH_1	CP026776.1	714	70.23	95	561	0.0	31	587	277930	276371	-3
ipaH_1	CP026776.1	714	70.23	95	561	0.0	31	587	104225	102666	-2
ipaH_1	CP026776.1	649	61.64	98	623	0.0	12	587	4133815	4132022	-3
ipaH_1	CP026776.1	33.5	33.57	24	143	7.7	105	243	1071646	1072011	1
ipaH_1	CP026768.1	1042	100.00	100	587	0.0	1	587	1646727	1648487	3
ipaH_1	CP026768.1	739	74.33	95	557	0.0	31	587	505897	504230	-2
ipaH_1	CP026768.1	725	68.32	95	584	0.0	31	587	997996	999627	1
ipaH_1	CP026768.1	715	67.68	100	591	0.0	1	587	376674	375034	-3
ipaH_1	CP026768.1	715	67.68	100	591	0.0	1	587	196348	194708	-2
ipaH_1	CP026768.1	649	61.64	98	623	0.0	12	587	4369523	4367730	-1
ipaH_1	CP026768.1	643	63.27	94	599	0.0	36	587	1700780	1699047	-1
ipaH_1	CP026768.1	33.5	33.57	24	143	7.7	105	243	1196378	1196743	2
ipaH_1	CP026765.1	1042	100.00	100	587	0.0	1	587	1107403	1105643	-2
ipaH_1	CP026765.1	743	74.69	95	557	0.0	31	587	2236268	2237935	2
ipaH_1	CP026765.1	722	68.15	95	584	0.0	31	587	1746122	1744491	-1
ipaH_1	CP026765.1	719	67.85	100	591	0.0	1	587	2545021	2546661	1
ipaH_1	CP026765.1	713	70.05	95	561	0.0	31	587	2364788	2366347	2
ipaH_1	CP026765.1	649	61.64	98	623	0.0	12	587	3020435	3022228	2
ipaH_1	CP026765.1	644	63.02	95	603	0.0	32	587	1046048	1047793	2
ipaH_1	CP026765.1	33.5	33.57	24	143	7.7	105	243	1548254	1547889	-1
ipaH_1	CP024473.1	1042	100.00	100	587	0.0	1	587	2703562	2701802	-3
ipaH_1	CP024473.1	741	74.51	95	557	0.0	31	587	3884560	3886227	1
ipaH_1	CP024473.1	731	68.66	95	584	0.0	31	587	3402913	3401282	-3
ipaH_1	CP024473.1	715	67.68	100	591	0.0	1	587	4009687	4011327	1
ipaH_1	CP024473.1	715	67.68	100	591	0.0	1	587	4190433	4192073	3
ipaH_1	CP024473.1	649	61.64	98	623	0.0	12	587	137287	139080	1
ipaH_1	CP024473.1	644	63.02	95	603	0.0	32	587	2639069	2637324	-2
ipaH_1	CP024473.1	33.5	33.57	24	143	7.7	105	243	3203189	3202824	-2
ipaH_1	CP020753.1	1042	100.00	100	587	0.0	1	587	789876	788116	-2
ipaH_1	CP020753.1	741	74.69	95	557	0.0	31	587	1918792	1920459	1
ipaH_1	CP020753.1	722	68.15	95	584	0.0	31	587	1428631	1427000	-1
ipaH_1	CP020753.1	716	67.68	100	591	0.0	1	587	2233135	2234775	1
ipaH_1	CP020753.1	714	67.51	100	591	0.0	1	587	2047238	2048878	2
ipaH_1	CP020753.1	649	61.64	98	623	0.0	12	587	2708446	2710239	1
ipaH_1	CP020753.1	644	63.02	95	603	0.0	32	587	723537	725282	3
ipaH_1	CP020753.1	340	53.07	69	407	0.0	1	403	2072917	2074005	1
ipaH_1	CP020753.1	254	98.39	21	124	0.0	464	587	2074184	2074555	2
ipaH_1	CP020753.1	124	100.00	10	61	0.0	403	463	2074002	2074184	3
ipaH_1	CP020753.1	33.5	33.57	24	143	7.7	105	243	1230753	1230388	-2
ipaH_1	CP023645.1	1042	100.00	100	587	0.0	1	587	3031710	3033470	3
ipaH_1	CP023645.1	741	74.51	95	557	0.0	31	587	2480614	2482281	1
ipaH_1	CP023645.1	727	68.49	95	584	0.0	31	587	2436532	2438163	1
ipaH_1	CP023645.1	716	67.68	100	591	0.0	1	587	1541830	1540190	-1
ipaH_1	CP023645.1	648	63.18	95	603	0.0	32	587	1019190	1017445	-2
ipaH_1	CP020086.1	1042	100.00	100	587	0.0	1	587	3653679	3655439	3
ipaH_1	CP020086.1	741	74.51	95	557	0.0	31	587	2503832	2502165	-1
ipaH_1	CP020086.1	722	68.15	95	584	0.0	31	587	2926748	2928379	2
ipaH_1	CP020086.1	718	67.85	100	591	0.0	1	587	2419820	2421460	2
ipaH_1	CP020086.1	718	67.85	100	591	0.0	1	587	2185391	2183751	-1
ipaH_1	CP020086.1	649	61.64	98	623	0.0	12	587	1731171	1729378	-3
ipaH_1	CP020086.1	644	63.02	95	603	0.0	32	587	3486777	3488522	3
ipaH_1	CP020086.1	33.5	33.57	24	143	7.7	105	243	3133611	3133976	3
ipaH_1	CP020342.1	1042	100.00	100	587	0.0	1	587	4255092	4256852	3
ipaH_1	CP020342.1	741	74.51	95	557	0.0	31	587	3036772	3035105	-3
ipaH_1	CP020342.1	722	68.15	95	584	0.0	31	587	3534876	3536507	3
ipaH_1	CP020342.1	718	67.85	100	591	0.0	1	587	2909058	2907418	-1
ipaH_1	CP020342.1	718	67.85	100	591	0.0	1	587	2731474	2729834	-3
ipaH_1	CP020342.1	649	61.64	98	623	0.0	12	587	2277309	2275516	-1
ipaH_1	CP020342.1	644	63.02	95	603	0.0	32	587	4088224	4089969	1
ipaH_1	CP020342.1	33.5	33.57	24	143	7.7	105	243	3737591	3737956	2
ipaH_1	CP020339.1	1042	100.00	100	587	0.0	1	587	42157	40397	-1
ipaH_1	CP020339.1	741	74.51	95	557	0.0	31	587	1250072	1251739	2
ipaH_1	CP020339.1	722	68.15	95	584	0.0	31	587	758835	757204	-2
ipaH_1	CP020339.1	718	67.85	100	591	0.0	1	587	1377786	1379426	3
ipaH_1	CP020339.1	718	67.85	100	591	0.0	1	587	1545018	1546658	3
ipaH_1	CP020339.1	552	92.83	50	293	0.0	295	587	2000120	2000998	2
ipaH_1	CP020339.1	105	36.58	47	298	0.0	12	286	1999206	2000024	3
ipaH_1	CP020339.1	548	91.30	51	299	8e-180	289	587	208952	208056	-3
ipaH_1	CP020339.1	106	36.84	48	304	8e-180	12	292	209848	209018	-1
ipaH_1	CP020339.1	33.5	33.57	24	143	7.7	105	243	556124	555759	-3
ipaH_1	CP020336.1	1042	100.00	100	587	0.0	1	587	865006	863246	-1
ipaH_1	CP020336.1	741	74.51	95	557	0.0	31	587	2078690	2080357	2
ipaH_1	CP020336.1	722	68.15	95	584	0.0	31	587	1583935	1582304	-1
ipaH_1	CP020336.1	718	67.85	100	591	0.0	1	587	2206416	2208056	3
ipaH_1	CP020336.1	718	67.85	100	591	0.0	1	587	2373650	2375290	2
ipaH_1	CP020336.1	647	63.18	95	603	0.0	32	587	2827777	2829522	1
ipaH_1	CP020336.1	644	63.02	95	603	0.0	32	587	1032644	1030899	-3
ipaH_1	CP020336.1	33.5	33.57	24	143	7.7	105	243	1378949	1378584	-3
ipaH_1	CP022457.1	1042	100.00	100	587	0.0	1	587	2825316	2823556	-1
ipaH_1	CP022457.1	741	74.51	95	557	0.0	31	587	3374933	3373266	-2
ipaH_1	CP022457.1	727	68.49	95	584	0.0	31	587	3419015	3417384	-2
ipaH_1	CP022457.1	715	70.23	95	561	0.0	31	587	4378959	4380518	3
ipaH_1	CP022457.1	552	91.64	51	299	0.0	289	587	9066	9962	3
ipaH_1	CP022457.1	106	36.84	48	304	0.0	12	292	8170	9000	1
ipaH_1	CP022455.1	1042	100.00	100	587	0.0	1	587	4621835	4620075	-1
ipaH_1	CP022455.1	741	74.51	95	557	0.0	31	587	337414	335747	-2
ipaH_1	CP022455.1	727	68.49	95	584	0.0	31	587	384147	382516	-3
ipaH_1	CP022455.1	716	67.68	100	591	0.0	1	587	1285397	1287037	2
ipaH_1	CP022455.1	648	63.18	95	603	0.0	32	587	1808031	1809776	3
ipaH_1	CP022459.1	1042	100.00	100	587	0.0	1	587	2049019	2050779	1
ipaH_1	CP022459.1	741	74.51	95	557	0.0	31	587	1498389	1500056	3
ipaH_1	CP022459.1	727	68.49	95	584	0.0	31	587	1454310	1455941	3
ipaH_1	CP022459.1	715	70.23	95	561	0.0	31	587	557020	555461	-3
ipaH_1	CP022459.1	648	63.18	95	603	0.0	32	587	45808	44063	-3
ipaH_1	CP037996.1	1042	100.00	100	587	0.0	1	587	2073772	2072012	-2
ipaH_1	CP037996.1	722	68.15	95	584	0.0	31	587	2795559	2793928	-3
ipaH_1	CP037996.1	718	67.85	100	591	0.0	1	587	3421271	3422911	2
ipaH_1	CP037996.1	718	67.85	100	591	0.0	1	587	3594250	3595890	1
ipaH_1	CP037996.1	593	75.37	64	402	0.0	213	587	4049041	4050246	1
ipaH_1	CP037996.1	320	98.11	27	159	3e-171	429	587	2239404	2238928	-3
ipaH_1	CP037996.1	305	51.88	55	372	3e-171	107	431	2240447	2239395	-1
ipaH_1	CP037996.1	276	85.71	29	168	4e-149	357	524	3294539	3295039	2
ipaH_1	CP037996.1	275	56.57	56	327	4e-149	31	357	3293565	3294542	3
ipaH_1	CP037996.1	143	80.43	15	92	3e-34	498	587	3294960	3295229	3
ipaH_1	CP037996.1	68.6	35.50	34	200	1e-10	36	235	4048514	4048990	2
ipaH_1	CP037996.1	55.1	43.27	18	104	2e-06	157	260	4048634	4048936	2
ipaH_1	CP037996.1	35.8	53.85	4	26	1.6	36	61	2240658	2240581	-3
ipaH_1	CP037996.1	33.5	33.57	24	143	7.7	105	243	2590309	2589944	-2
ipaH_1	CP019689.1	1042	100.00	100	587	0.0	1	587	3497616	3495856	-2
ipaH_1	CP019689.1	741	74.51	95	557	0.0	31	587	4047274	4045607	-1
ipaH_1	CP019689.1	727	68.49	95	584	0.0	31	587	4091356	4089725	-1
ipaH_1	CP019689.1	716	67.68	100	591	0.0	1	587	159544	161184	1
ipaH_1	CP019689.1	648	63.18	95	603	0.0	32	587	682185	683930	3
ipaH_1	CP021144.1	1042	100.00	100	587	0.0	1	587	4788774	4787014	-1
ipaH_1	CP021144.1	741	74.51	95	557	0.0	31	587	463994	462327	-2
ipaH_1	CP021144.1	727	68.49	95	584	0.0	31	587	508077	506446	-1
ipaH_1	CP021144.1	716	67.68	100	591	0.0	1	587	1402383	1404023	3
ipaH_1	CP021144.1	648	63.18	95	603	0.0	32	587	1925020	1926765	1
ipaH_1	CP012137.1	1042	100.00	100	587	0.0	1	587	746401	744641	-3
ipaH_1	CP012137.1	741	74.51	95	557	0.0	31	587	1966807	1968474	1
ipaH_1	CP012137.1	722	68.15	95	584	0.0	31	587	1468653	1467022	-1
ipaH_1	CP012137.1	718	67.85	100	591	0.0	1	587	2094528	2096168	3
ipaH_1	CP012137.1	718	67.85	100	591	0.0	1	587	2273901	2275541	3
ipaH_1	CP012137.1	649	61.64	98	623	0.0	12	587	2728114	2729907	1
ipaH_1	CP012137.1	644	63.02	95	603	0.0	32	587	913300	911555	-3
